id,name,category,brand,weight,package_size,keywords,description,price,image_url
P0308,Кофе в зёрнах dark roast «Ristretto Lab» 250г,Кофе и чай,Ristretto Lab,250,1,кофе зерновой coffee beans ristretto lab darkroast,Dark roast кофе в зёрнах бренда Ristretto Lab в категории кофе и чай.,1862.40,https://example.com/p/P0308.jpg
P0309,Батарейки AA pro «UltraCell» 2шт,Хозяйственные товары,UltraCell,2,3,батарейки aa lr6 ultracell pro,Pro батарейки aa бренда UltraCell в категории хозяйственные товары.,501.38,https://example.com/p/P0309.jpg
P0310,Кофе в зёрнах ethiopia «BaristaPro» 250г,Кофе и чай,BaristaPro,250,1,кофе зерновой coffee beans baristapro ethiopia,Ethiopia кофе в зёрнах бренда BaristaPro в категории кофе и чай.,1018.49,https://example.com/p/P0310.jpg
P0311,Подгузники детские ночные «Huggsy» 40шт,Детские товары,Huggsy,40,4,подгузники памперсы diapers huggsy ночные,Ночные подгузники детские бренда Huggsy в категории детские товары.,1698.42,https://example.com/p/P0311.jpg
P0312,Масло сливочное премиум «Polar Valley» 180г,Молочные продукты,Polar Valley,180,4,масло сливочное butter polar valley премиум,Премиум масло сливочное бренда Polar Valley в категории молочные продукты.,316.51,https://example.com/p/P0312.jpg
P0313,Средство для мытья посуды концентрат «Crystal Drop» 450мл,Бытовая химия,Crystal Drop,450,6,моющее посуд dish посудомойка crystal drop концентрат,Концентрат средство для мытья посуды бренда Crystal Drop в категории бытовая химия.,336.43,https://example.com/p/P0313.jpg
P0314,Крем для рук витамин Е «Nordic Care» 75мл,Косметика и гигиена,Nordic Care,75,1,крем для рук hand cream nordic care витамине,Витамин е крем для рук бренда Nordic Care в категории косметика и гигиена.,289.88,https://example.com/p/P0314.jpg
P0315,Сыр чеддер HoReCa 5кг «ChefPro» 2.5кг,Сыры,ChefPro,2.5,1,сыр чеддер cheddar 5kg chefpro horeca5кг,Horeca 5кг сыр чеддер бренда ChefPro в категории сыры.,2457.91,https://example.com/p/P0315.jpg
P0316,Power Bank wireless «VoltEdge» 1шт,Электроника,VoltEdge,1,1,power bank 20000 быстрая зарядка voltedge wireless,Wireless power bank бренда VoltEdge в категории электроника.,6534.85,https://example.com/p/P0316.jpg
P0317,Крупа гречневая быстрого приготовления «Северные поля» 800г,Бакалея,Северные поля,800,4,крупа гречка buckwheat северные поля быстрогоприготовления,Быстрого приготовления крупа гречневая бренда Северные поля в категории бакалея.,848.89,https://example.com/p/P0317.jpg
P0318,Сыр гауда кусок «Dutch Yard» 1кг,Сыры,Dutch Yard,1,4,сыр гауда gouda dutch yard кусок,Кусок сыр гауда бренда Dutch Yard в категории сыры.,1369.35,https://example.com/p/P0318.jpg
P0319,Творог зерненый 9% «Alpine Meadow» 500г,Молочные продукты,Alpine Meadow,500,6,творог зерненый cottage cheese alpine meadow 9%,9% творог зерненый бренда Alpine Meadow в категории молочные продукты.,112.34,https://example.com/p/P0319.jpg
P0320,Сыр чеддер mature «ChefPro» 5кг,Сыры,ChefPro,5,1,сыр чеддер cheddar 5kg chefpro mature,Mature сыр чеддер бренда ChefPro в категории сыры.,2671.32,https://example.com/p/P0320.jpg
P0321,Кабель USB-C 1м «ChargeLab» 1шт,Электроника,ChargeLab,1,3,кабель usb type c adapter chargelab 1м,1м кабель usb-c бренда ChargeLab в категории электроника.,234.63,https://example.com/p/P0321.jpg
P0322,Творог зерненый с пикантной солью «Белая ферма» 400г,Молочные продукты,Белая ферма,400,2,творог зерненый cottage cheese белая ферма спикантнойсолью,С пикантной солью творог зерненый бренда Белая ферма в категории молочные продукты.,140.58,https://example.com/p/P0322.jpg
P0323,Макароны из твердых сортов ракушки «Rustica» 5кг,Бакалея,Rustica,5,5,макароны паста durum pasta rustica ракушки,Ракушки макароны из твердых сортов бренда Rustica в категории бакалея.,324.81,https://example.com/p/P0323.jpg
P0324,Салат готовый витаминный «CityLunch» 180г,Готовая еда,CityLunch,180,1,салат готовый salad citylunch витаминный,Витаминный салат готовый бренда CityLunch в категории готовая еда.,345.67,https://example.com/p/P0324.jpg
